last_name,first_name,gender,country,date,competition,round,location,apparatus,rank,difficulty,execution,penalty,score,full_name
d,Alice,F,ITA,2021-07-25,Olympic Games,team_qual,"Tokyo, Japan",UB,NA,5.9,8.333,0,14.233,Alice_d
d,Alice,F,ITA,2021-08-01,Olympic Games,team_final,"Tokyo, Japan",UB,NA,6,8.166,0,14.166,Alice_d
d,Alice,F,ITA,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,18,5.9,8.333,0,14.233,Alice_d
d,Alice,F,ITA,2021-07-25,Olympic Games,team_qual,"Tokyo, Japan",VT,NA,5.4,8.933,0,14.333,Alice_d
d,Alice,F,ITA,2021-08-01,Olympic Games,team_final,"Tokyo, Japan",VT,NA,5.4,8.766,0,14.166,Alice_d
d,Asia,F,ITA,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,29,5.3,7.833,0,13.133,Asia_d
d,Asia,F,ITA,2021-07-25,Olympic Games,team_qual,"Tokyo, Japan",BB,NA,5.3,7.833,0,13.133,Asia_d
d,Asia,F,ITA,2021-08-01,Olympic Games,team_final,"Tokyo, Japan",BB,NA,5.3,7.6,0,12.9,Asia_d
d,Asia,F,ITA,2021-07-25,Olympic Games,qual,"Tokyo, Japan",FX,76,5.1,7.033,0.3,11.833,Asia_d
d,Asia,F,ITA,2021-07-25,Olympic Games,team_qual,"Tokyo, Japan",FX,NA,5.1,7.033,0.3,11.833,Asia_d
d,Asia,F,ITA,2021-08-01,Olympic Games,team_final,"Tokyo, Japan",FX,NA,5.2,7.966,0,13.166,Asia_d
d,Asia,F,ITA,2021-07-25,Olympic Games,team_qual,"Tokyo, Japan",UB,NA,5.7,8.233,0,13.933,Asia_d
d,Asia,F,ITA,2021-08-01,Olympic Games,team_final,"Tokyo, Japan",UB,NA,5.7,8.2,0,13.9,Asia_d
d,Asia,F,ITA,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,26,5.7,8.233,0,13.933,Asia_d
d,Asia,F,ITA,2021-07-25,Olympic Games,team_qual,"Tokyo, Japan",VT,NA,5.4,8.833,0,14.233,Asia_d
d,Asia,F,ITA,2021-08-01,Olympic Games,team_final,"Tokyo, Japan",VT,NA,5.4,8.866,0,14.266,Asia_d
D'amato,Alice,F,ITA,2021-07-29,Olympic Games,aa_final,"Tokyo, Japan",BB,22,5.3,6.333,0,11.633,Alice_D'amato
D'amato,Alice,F,ITA,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",BB,48,5.3,7.3,0,12.6,Alice_D'amato
D'amato,Alice,F,ITA,2021-07-29,Olympic Games,aa_final,"Tokyo, Japan",FX,17,5,7.966,0,12.966,Alice_D'amato
D'amato,Alice,F,ITA,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",FX,28,5,8.033,0,13.033,Alice_D'amato
D'amato,Alice,F,ITA,2021-07-29,Olympic Games,aa_final,"Tokyo, Japan",UE,19,5.9,7.1,0,13,Alice_D'amato
D'amato,Alice,F,ITA,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",UE,18,5.9,8.333,0,14.233,Alice_D'amato
D'amato,Alice,F,ITA,2021-07-29,Olympic Games,aa_final,"Tokyo, Japan",VT,14,5.4,8.9,0,14.3,Alice_D'amato
D'amato,Alice,F,ITA,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",VT,24,5.4,8.933,0,14.333,Alice_D'amato
D'amato,Asia,F,ITA,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",BB,29,5.3,7.833,0,13.133,Asia_D'amato
D'amato,Asia,F,ITA,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",FX,76,5.1,7.033,0.3,11.833,Asia_D'amato
D'amato,Asia,F,ITA,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",UE,26,5.7,8.233,0,13.933,Asia_D'amato
D'amato,Asia,F,ITA,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",VT,32,5.4,8.833,0,14.233,Asia_D'amato
Daries,Naveen,F,RSA,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",BB,90,4.8,4.133,0,8.933,Naveen_Daries
Daries,Naveen,F,RSA,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,90,4.8,4.133,0,8.9,Naveen_Daries
Daries,Naveen,F,RSA,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",FX,77,4.5,7.566,0.3,11.766,Naveen_Daries
Daries,Naveen,F,RSA,2021-07-25,Olympic Games,qual,"Tokyo, Japan",FX,77,4.5,7.566,0.3,11.766,Naveen_Daries
Daries,Naveen,F,RSA,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",UE,62,5,7.366,0,12.366,Naveen_Daries
Daries,Naveen,F,RSA,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,62,5,7.366,0,12.366,Naveen_Daries
Daries,Naveen,F,RSA,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",VT,66,4.6,8.7,0,13.3,Naveen_Daries
Daries,Naveen,F,RSA,2021-07-25,Olympic Games,qual,"Tokyo, Japan",VT1,18,4.6,8.7,0,13.3,Naveen_Daries
Daries,Naveen,F,RSA,2021-07-25,Olympic Games,qual,"Tokyo, Japan",VT2,18,4,8.666,0,12.666,Naveen_Daries
Derek,Ana,F,CRO,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,74,4.7,6.933,0,11.633,Ana_Derek
Derek,Ana,F,CRO,2021-07-25,Olympic Games,qual,"Tokyo, Japan",FX,58,4.7,7.733,0,12.433,Ana_Derek
Derwael,Nina,F,BEL,2021-07-29,Olympic Games,aa_final,"Tokyo, Japan",BB,6,5.4,7.966,0,13.366,Nina_Derwael
Derwael,Nina,F,BEL,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",BB,15,5.4,8.366,0,13.766,Nina_Derwael
Derwael,Nina,F,BEL,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,15,5.4,8.366,0,13.766,Nina_Derwael
Derwael,Nina,F,BEL,2021-07-25,Olympic Games,team_qual,"Tokyo, Japan",BB,NA,5.4,8.366,0,13.766,Nina_Derwael
Derwael,Nina,F,BEL,2021-08-01,Olympic Games,team_final,"Tokyo, Japan",BB,NA,5.6,8.266,0,13.866,Nina_Derwael
Derwael,Nina,F,BEL,2021-07-29,Olympic Games,aa_final,"Tokyo, Japan",FX,9,5,8.433,0,13.433,Nina_Derwael
Derwael,Nina,F,BEL,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",FX,12,5,8.566,0,13.566,Nina_Derwael
Derwael,Nina,F,BEL,2021-07-25,Olympic Games,qual,"Tokyo, Japan",FX,12,5,8.566,0,13.566,Nina_Derwael
Derwael,Nina,F,BEL,2021-07-25,Olympic Games,team_qual,"Tokyo, Japan",FX,NA,5,8.566,0,13.566,Nina_Derwael
Derwael,Nina,F,BEL,2021-08-01,Olympic Games,team_final,"Tokyo, Japan",FX,NA,4.8,8.566,0,13.366,Nina_Derwael
Derwael,Nina,F,BEL,2021-07-25,Olympic Games,team_qual,"Tokyo, Japan",UB,NA,6.7,8.666,0,15.366,Nina_Derwael
Derwael,Nina,F,BEL,2021-08-01,Olympic Games,team_final,"Tokyo, Japan",UB,NA,6.7,8.7,0,15.4,Nina_Derwael
Derwael,Nina,F,BEL,2021-07-29,Olympic Games,aa_final,"Tokyo, Japan",UE,2,6.7,8.566,0,15.266,Nina_Derwael
Derwael,Nina,F,BEL,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",UE,1,6.7,8.666,0,15.366,Nina_Derwael
Derwael,Nina,F,BEL,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,1,6.7,8.666,0,15.366,Nina_Derwael
Derwael,Nina,F,BEL,2021-08-01,Olympic Games,final,"Tokyo, Japan",UE,1,6.7,8.5,0,15.2,Nina_Derwael
Derwael,Nina,F,BEL,2021-07-29,Olympic Games,aa_final,"Tokyo, Japan",VT,19,5,9,0.1,13.9,Nina_Derwael
Derwael,Nina,F,BEL,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",VT,42,5,8.9,0,13.9,Nina_Derwael
Derwael,Nina,F,BEL,2021-07-25,Olympic Games,team_qual,"Tokyo, Japan",VT,NA,5,8.9,0,13.9,Nina_Derwael
Elpitiya,Badalg.d.,F,SRI,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",BB,80,5.1,6.166,0,11.266,Badalg.d._Elpitiya
Elpitiya,Badalg.d.,F,SRI,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",FX,84,4.5,5.8,0,10.3,Badalg.d._Elpitiya
Elpitiya,Badalg.d.,F,SRI,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",UE,82,4.8,6.066,0,10.866,Badalg.d._Elpitiya
Elpitiya,Badalg.d.,F,SRI,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",VT,64,4.8,8.566,0,13.366,Badalg.d._Elpitiya
Elpitiya,Milka,F,SRI,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,80,5.1,6.166,0,11.266,Milka_Elpitiya
Elpitiya,Milka,F,SRI,2021-07-25,Olympic Games,qual,"Tokyo, Japan",FX,84,4.5,5.8,0,10.3,Milka_Elpitiya
Elpitiya,Milka,F,SRI,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,82,4.8,6.066,0,10.866,Milka_Elpitiya
Erichsen,Julie,F,NOR,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,75,4.8,6.766,0,11.566,Julie_Erichsen
Fan,Yilin,F,CHN,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,9,6.3,8.3,0,14.6,Yilin_Fan
Fan,Yilin,F,CHN,2021-08-01,Olympic Games,final,"Tokyo, Japan",UE,7,6.4,7.5,0,13.9,Yilin_Fan
Ferrari,Vanessa,F,ITA,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,52,5.1,7.4,0,12.5,Vanessa_Ferrari
Ferrari,Vanessa,F,ITA,2021-07-25,Olympic Games,team_qual,"Tokyo, Japan",BB,NA,5.1,7.4,0,12.5,Vanessa_Ferrari
Ferrari,Vanessa,F,ITA,2021-07-25,Olympic Games,qual,"Tokyo, Japan",FX,1,5.9,8.266,0,14.166,Vanessa_Ferrari
Ferrari,Vanessa,F,ITA,2021-08-01,Olympic Games,final,"Tokyo, Japan",FX,2,5.9,8.3,0,14.2,Vanessa_Ferrari
Ferrari,Vanessa,F,ITA,2021-07-25,Olympic Games,team_qual,"Tokyo, Japan",FX,NA,5.9,8.266,0,14.166,Vanessa_Ferrari
Ferrari,Vanessa,F,ITA,2021-08-01,Olympic Games,team_final,"Tokyo, Japan",FX,NA,5.8,8.3,0,14.1,Vanessa_Ferrari
Ferrari,Vanessa,F,ITA,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,NA,NA,NA,0,NA,Vanessa_Ferrari
Ferrari,Vanessa,F,ITA,2021-07-25,Olympic Games,team_qual,"Tokyo, Japan",VT,NA,5.4,8.8,0,14.2,Vanessa_Ferrari
Ferrari,Vanessa,F,ITA,2021-08-01,Olympic Games,team_final,"Tokyo, Japan",VT,NA,5.4,8.833,0,14.233,Vanessa_Ferrari
Francis,Danusia,F,JAM,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,88,0.5,9.033,6.5,3,Danusia_Francis
Friess,Aline,F,FRA,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",BB,51,4.7,7.8,0,12.5,Aline_Friess
Friess,Aline,F,FRA,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,51,4.7,7.8,0,12.5,Aline_Friess
Friess,Aline,F,FRA,2021-07-25,Olympic Games,team_qual,"Tokyo, Japan",BB,NA,4.7,7.8,0,12.5,Aline_Friess
Friess,Aline,F,FRA,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",FX,56,4.8,8,0.3,12.5,Aline_Friess
Friess,Aline,F,FRA,2021-07-25,Olympic Games,qual,"Tokyo, Japan",FX,56,4.8,8,0.3,12.5,Aline_Friess
Friess,Aline,F,FRA,2021-07-25,Olympic Games,team_qual,"Tokyo, Japan",FX,NA,4.8,8,0.3,12.5,Aline_Friess
Friess,Aline,F,FRA,2021-07-25,Olympic Games,team_qual,"Tokyo, Japan",UB,NA,5.8,7.866,0,13.666,Aline_Friess
Friess,Aline,F,FRA,2021-08-01,Olympic Games,team_final,"Tokyo, Japan",UB,NA,5.8,7.933,0,13.733,Aline_Friess
Friess,Aline,F,FRA,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",UE,31,5.8,7.866,0,13.666,Aline_Friess
Friess,Aline,F,FRA,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,31,5.8,7.866,0,13.666,Aline_Friess
Friess,Aline,F,FRA,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",VT,5,5.8,9.166,0,14.966,Aline_Friess
Friess,Aline,F,FRA,2021-07-25,Olympic Games,team_qual,"Tokyo, Japan",VT,NA,5.8,9.166,0,14.966,Aline_Friess
Friess,Aline,F,FRA,2021-08-01,Olympic Games,team_final,"Tokyo, Japan",VT,NA,5.8,9.1,0,14.9,Aline_Friess
Gadirova,Jennifer,F,GBR,2021-07-29,Olympic Games,aa_final,"Tokyo, Japan",BB,11,5.1,7.833,0,12.933,Jennifer_Gadirova
Gadirova,Jennifer,F,GBR,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",BB,24,5.2,8.1,0,13.3,Jennifer_Gadirova
Gadirova,Jennifer,F,GBR,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,24,5.2,8.1,0,13.3,Jennifer_Gadirova
Gadirova,Jennifer,F,GBR,2021-07-25,Olympic Games,team_qual,"Tokyo, Japan",BB,NA,5.2,8.1,0,13.3,Jennifer_Gadirova
Gadirova,Jennifer,F,GBR,2021-08-01,Olympic Games,team_final,"Tokyo, Japan",BB,NA,5.2,8.1,0,13.3,Jennifer_Gadirova
Gadirova,Jennifer,F,GBR,2021-07-29,Olympic Games,aa_final,"Tokyo, Japan",FX,4,5.4,8.4,0,13.8,Jennifer_Gadirova
Gadirova,Jennifer,F,GBR,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",FX,9,5.4,8.4,0,13.8,Jennifer_Gadirova
Gadirova,Jennifer,F,GBR,2021-07-25,Olympic Games,qual,"Tokyo, Japan",FX,9,5.4,8.4,0,13.8,Jennifer_Gadirova
Gadirova,Jennifer,F,GBR,2021-08-01,Olympic Games,final,"Tokyo, Japan",FX,7,5.1,8.133,0,13.23,Jennifer_Gadirova
Gadirova,Jennifer,F,GBR,2021-07-25,Olympic Games,team_qual,"Tokyo, Japan",FX,NA,5.4,8.4,0,13.8,Jennifer_Gadirova
Gadirova,Jennifer,F,GBR,2021-08-01,Olympic Games,team_final,"Tokyo, Japan",FX,NA,5.4,8.4,0.1,13.7,Jennifer_Gadirova
Gadirova,Jennifer,F,GBR,2021-07-25,Olympic Games,team_qual,"Tokyo, Japan",UB,NA,5,8.066,0,13.066,Jennifer_Gadirova
Gadirova,Jennifer,F,GBR,2021-07-29,Olympic Games,aa_final,"Tokyo, Japan",UE,23,5,7.4,0,12.4,Jennifer_Gadirova
Gadirova,Jennifer,F,GBR,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",UE,43,5,8.066,0,13.066,Jennifer_Gadirova
Gadirova,Jennifer,F,GBR,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,43,5,8.066,0,13.066,Jennifer_Gadirova
Gadirova,Jennifer,F,GBR,2021-07-29,Olympic Games,aa_final,"Tokyo, Japan",VT,11,5.4,9.1,0.1,14.4,Jennifer_Gadirova
Gadirova,Jennifer,F,GBR,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",VT,13,5.4,9.133,0,14.533,Jennifer_Gadirova
Gadirova,Jennifer,F,GBR,2021-07-25,Olympic Games,team_qual,"Tokyo, Japan",VT,NA,5.4,9.133,0,14.533,Jennifer_Gadirova
Gadirova,Jennifer,F,GBR,2021-08-01,Olympic Games,team_final,"Tokyo, Japan",VT,NA,5.4,9.033,0,14.433,Jennifer_Gadirova
Gadirova,Jessica,F,GBR,2021-07-29,Olympic Games,aa_final,"Tokyo, Japan",BB,20,5,7.033,0,12.033,Jessica_Gadirova
Gadirova,Jessica,F,GBR,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",BB,39,5.1,7.766,0,12.866,Jessica_Gadirova
Gadirova,Jessica,F,GBR,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,39,5.1,7.766,0,12.866,Jessica_Gadirova
Gadirova,Jessica,F,GBR,2021-07-25,Olympic Games,team_qual,"Tokyo, Japan",BB,NA,5.1,7.766,0,12.866,Jessica_Gadirova
Gadirova,Jessica,F,GBR,2021-07-29,Olympic Games,aa_final,"Tokyo, Japan",FX,5,5.6,8.1,0,13.7,Jessica_Gadirova
Gadirova,Jessica,F,GBR,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",FX,5,5.5,8.533,0,14.033,Jessica_Gadirova
Gadirova,Jessica,F,GBR,2021-07-25,Olympic Games,qual,"Tokyo, Japan",FX,5,5.5,8.533,0,14.033,Jessica_Gadirova
Gadirova,Jessica,F,GBR,2021-08-01,Olympic Games,final,"Tokyo, Japan",FX,6,5.6,8.4,0.1,14,Jessica_Gadirova
Gadirova,Jessica,F,GBR,2021-07-25,Olympic Games,team_qual,"Tokyo, Japan",FX,NA,5.5,8.533,0,14.033,Jessica_Gadirova
Gadirova,Jessica,F,GBR,2021-08-01,Olympic Games,team_final,"Tokyo, Japan",FX,NA,5.6,8.233,0,13.833,Jessica_Gadirova
Gadirova,Jessica,F,GBR,2021-07-25,Olympic Games,team_qual,"Tokyo, Japan",UB,NA,5.7,8.1,0,13.8,Jessica_Gadirova
Gadirova,Jessica,F,GBR,2021-08-01,Olympic Games,team_final,"Tokyo, Japan",UB,NA,5.7,7.866,0,13.566,Jessica_Gadirova
Gadirova,Jessica,F,GBR,2021-07-29,Olympic Games,aa_final,"Tokyo, Japan",UE,13,5.7,7.966,0,13.666,Jessica_Gadirova
Gadirova,Jessica,F,GBR,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",UE,29,5.7,8.1,0,13.8,Jessica_Gadirova
Gadirova,Jessica,F,GBR,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,29,5.7,8.1,0,13.8,Jessica_Gadirova
Gadirova,Jessica,F,GBR,2021-07-29,Olympic Games,aa_final,"Tokyo, Japan",VT,7,5.4,9.166,0,14.566,Jessica_Gadirova
Gadirova,Jessica,F,GBR,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",VT,16,5.4,9.1,0,14.5,Jessica_Gadirova
Gadirova,Jessica,F,GBR,2021-07-25,Olympic Games,team_qual,"Tokyo, Japan",VT,NA,5.4,9.1,0,14.5,Jessica_Gadirova
Gadirova,Jessica,F,GBR,2021-08-01,Olympic Games,team_final,"Tokyo, Japan",VT,NA,5.4,9.033,0,14.433,Jessica_Gadirova
Gadirova,Jessica,F,GBR,2021-07-25,Olympic Games,qual,"Tokyo, Japan",VT1,13,5.4,9.1,0,14.5,Jessica_Gadirova
Gadirova,Jessica,F,GBR,2021-07-25,Olympic Games,qual,"Tokyo, Japan",VT2,13,5.2,9,0,14.2,Jessica_Gadirova
Gerasimova,Elena,F,ROC,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",BB,16,5.7,8.066,0,13.766,Elena_Gerasimova
Gerasimova,Elena,F,ROC,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,16,5.7,8.066,0,13.766,Elena_Gerasimova
Gerasimova,Elena,F,ROC,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",FX,60,5.3,7.033,0,12.333,Elena_Gerasimova
Gerasimova,Elena,F,ROC,2021-07-25,Olympic Games,qual,"Tokyo, Japan",FX,60,5.3,7.033,0,12.333,Elena_Gerasimova
Gerasimova,Elena,F,ROC,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",UE,40,5.8,7.433,0,13.233,Elena_Gerasimova
Gerasimova,Elena,F,ROC,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,40,5.8,7.433,0,13.233,Elena_Gerasimova
Gerasimova,Elena,F,ROC,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",VT,54,4.6,8.866,0,13.466,Elena_Gerasimova
Godwin,Georgia,F,AUS,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",BB,38,5.5,7.4,0,12.9,Georgia_Godwin
Godwin,Georgia,F,AUS,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,38,5.5,7.4,0,12.9,Georgia_Godwin
Godwin,Georgia,F,AUS,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",FX,26,5.6,7.566,0,13.166,Georgia_Godwin
Godwin,Georgia,F,AUS,2021-07-25,Olympic Games,qual,"Tokyo, Japan",FX,26,5.6,7.566,0.3,13.166,Georgia_Godwin
Godwin,Georgia,F,AUS,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",UE,45,5.4,7.633,0,13.033,Georgia_Godwin
Godwin,Georgia,F,AUS,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,45,5.4,7.633,0,13.033,Georgia_Godwin
Godwin,Georgia,F,AUS,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",VT,44,4.8,8.966,0,13.766,Georgia_Godwin
Gonzalez,Marina,F,ESP,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",BB,55,5.2,7.166,0,12.366,Marina_Gonzalez
Gonzalez,Marina,F,ESP,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,55,5.2,7.166,0,12.366,Marina_Gonzalez
Gonzalez,Marina,F,ESP,2021-07-25,Olympic Games,team_qual,"Tokyo, Japan",BB,NA,5.2,7.166,0,12.366,Marina_Gonzalez
Gonzalez,Marina,F,ESP,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",FX,36,5.1,7.766,0,12.866,Marina_Gonzalez
Gonzalez,Marina,F,ESP,2021-07-25,Olympic Games,qual,"Tokyo, Japan",FX,36,5.1,7.766,0,12.866,Marina_Gonzalez
Gonzalez,Marina,F,ESP,2021-07-25,Olympic Games,team_qual,"Tokyo, Japan",FX,NA,5.1,7.766,0,12.866,Marina_Gonzalez
Gonzalez,Marina,F,ESP,2021-07-25,Olympic Games,team_qual,"Tokyo, Japan",UB,NA,4.3,6.733,0,11.033,Marina_Gonzalez
Gonzalez,Marina,F,ESP,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",UE,81,4.3,6.733,0,11.033,Marina_Gonzalez
Gonzalez,Marina,F,ESP,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,81,4.3,6.733,0,11.033,Marina_Gonzalez
Gonzalez,Marina,F,ESP,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",VT,67,4.6,8.633,0,13.233,Marina_Gonzalez
Gonzalez,Marina,F,ESP,2021-07-25,Olympic Games,team_qual,"Tokyo, Japan",VT,NA,4.6,8.633,0,13.233,Marina_Gonzalez
Guan,Chenchen,F,CHN,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,1,6.9,8.033,0,14.933,Chenchen_Guan
Guan,Chenchen,F,CHN,2021-08-01,Olympic Games,final,"Tokyo, Japan",BB,1,6.6,8.033,0,14.63,Chenchen_Guan
Haemmerle,Elisa,F,AUT,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",BB,71,4.7,7.1,0,11.8,Elisa_Haemmerle
Haemmerle,Elisa,F,AUT,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,71,4.7,7.1,0,11.8,Elisa_Haemmerle
Haemmerle,Elisa,F,AUT,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",FX,70,4.4,7.7,0.1,12,Elisa_Haemmerle
Haemmerle,Elisa,F,AUT,2021-07-25,Olympic Games,qual,"Tokyo, Japan",FX,70,4.4,7.7,0.1,12,Elisa_Haemmerle
Haemmerle,Elisa,F,AUT,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",UE,58,4.7,7.9,0,12.6,Elisa_Haemmerle
Haemmerle,Elisa,F,AUT,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,58,4.7,7.9,0,12.6,Elisa_Haemmerle
Haemmerle,Elisa,F,AUT,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",VT,82,4.1,8.433,0,12.533,Elisa_Haemmerle
Hatakeda,Hitomi,F,JPN,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",BB,35,5.2,7.8,0,13,Hitomi_Hatakeda
Hatakeda,Hitomi,F,JPN,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,35,5.2,7.8,0,13,Hitomi_Hatakeda
Hatakeda,Hitomi,F,JPN,2021-07-25,Olympic Games,team_qual,"Tokyo, Japan",BB,NA,5.2,7.8,0,13,Hitomi_Hatakeda
Hatakeda,Hitomi,F,JPN,2021-08-01,Olympic Games,team_final,"Tokyo, Japan",BB,NA,5.4,7.933,0,13.333,Hitomi_Hatakeda
Hatakeda,Hitomi,F,JPN,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",FX,22,5.4,7.933,0,13.333,Hitomi_Hatakeda
Hatakeda,Hitomi,F,JPN,2021-07-25,Olympic Games,qual,"Tokyo, Japan",FX,22,5.4,7.933,0,13.333,Hitomi_Hatakeda
Hatakeda,Hitomi,F,JPN,2021-07-25,Olympic Games,team_qual,"Tokyo, Japan",FX,NA,5.4,7.933,0,13.333,Hitomi_Hatakeda
Hatakeda,Hitomi,F,JPN,2021-08-01,Olympic Games,team_final,"Tokyo, Japan",FX,NA,5.3,7.5,0,12.8,Hitomi_Hatakeda
Hatakeda,Hitomi,F,JPN,2021-07-25,Olympic Games,team_qual,"Tokyo, Japan",UB,NA,6.1,8.033,0,14.133,Hitomi_Hatakeda
Hatakeda,Hitomi,F,JPN,2021-08-01,Olympic Games,team_final,"Tokyo, Japan",UB,NA,6.1,8,0,14.1,Hitomi_Hatakeda
Hatakeda,Hitomi,F,JPN,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",UE,21,6.1,8.033,0,14.133,Hitomi_Hatakeda
Hatakeda,Hitomi,F,JPN,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,21,6.1,8.033,0,14.133,Hitomi_Hatakeda
Hatakeda,Hitomi,F,JPN,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",VT,83,5,7.566,0.3,12.266,Hitomi_Hatakeda
Hatakeda,Hitomi,F,JPN,2021-07-25,Olympic Games,team_qual,"Tokyo, Japan",VT,NA,5,7.566,0.3,12.266,Hitomi_Hatakeda
Heduit,Carolann,F,FRA,2021-07-29,Olympic Games,aa_final,"Tokyo, Japan",BB,14,5.1,7.466,0,12.566,Carolann_Heduit
Heduit,Carolann,F,FRA,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",BB,28,5.2,8,0,13.2,Carolann_Heduit
Heduit,Carolann,F,FRA,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,28,5.2,8,0,13.2,Carolann_Heduit
Heduit,Carolann,F,FRA,2021-07-25,Olympic Games,team_qual,"Tokyo, Japan",BB,NA,5.2,8,0,13.2,Carolann_Heduit
Heduit,Carolann,F,FRA,2021-08-01,Olympic Games,team_final,"Tokyo, Japan",BB,NA,5.1,7.733,0,12.833,Carolann_Heduit
Heduit,Carolann,F,FRA,2021-07-29,Olympic Games,aa_final,"Tokyo, Japan",FX,15,5.2,7.833,0,13.033,Carolann_Heduit
Heduit,Carolann,F,FRA,2021-07-25,Olympic Games,aa_qual,"Tokyo, Japan",FX,34,5.2,7.7,0,12.9,Carolann_Heduit
